4.779999999999999805e-01,4.620000000000000218e-01,1.677960000000000000e+05,5.120000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,9.929999999999999938e-02,-5.442999999999999616e+00,1.000000000000000000e+00,3.339999999999999913e-02,1.140139999999999958e+02,2.899999999999999800e-01
3.600000000000000227e-04,4.779999999999999805e-01,2.198090000000000000e+05,5.739999999999999547e-01,1.000000000000000000e+00,7.190000000000000210e-03,1.000000000000000000e+00,1.570000000000000007e-01,-8.885999999999999233e+00,1.000000000000000000e+00,6.060000000000000109e-02,7.198399999999999466e+01,1.869999999999999996e-01
3.009999999999999898e-01,7.149999999999999689e-01,1.687330000000000000e+05,6.650000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.229999999999999982e-01,-5.485999999999999766e+00,1.000000000000000000e+00,3.810000000000000192e-02,1.090190000000000055e+02,5.929999999999999716e-01
4.680000000000000271e-01,5.270000000000000240e-01,2.035070000000000000e+05,5.380000000000000338e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,8.250000000000000389e-02,-7.434000000000000163e+00,1.000000000000000000e+00,1.039999999999999952e-01,1.173190000000000026e+02,3.890000000000000124e-01
1.829999999999999960e-01,8.269999999999999574e-01,1.875000000000000000e+05,6.290000000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,8.400000000000000522e-02,-3.966000000000000192e+00,0.000000000000000000e+00,1.849999999999999978e-01,8.806399999999999295e+01,4.859999999999999876e-01
5.670000000000000040e-02,5.460000000000000409e-01,2.049410000000000000e+05,6.079999999999999849e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.640000000000000069e-02,-6.261000000000000121e+00,1.000000000000000000e+00,2.089999999999999913e-01,9.803600000000000136e+01,3.699999999999999956e-01
7.620000000000000107e-01,4.149999999999999800e-01,1.942040000000000000e+05,4.719999999999999751e-01,0.000000000000000000e+00,7.409999999999999920e-02,2.000000000000000000e+00,1.110000000000000014e-01,-1.120299999999999940e+01,0.000000000000000000e+00,8.890000000000000679e-02,1.203100000000000023e+02,3.400000000000000244e-01
6.179999999999999938e-01,7.139999999999999680e-01,2.326910000000000000e+05,4.540000000000000147e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.859999999999999931e-02,-8.898999999999999133e+00,0.000000000000000000e+00,1.660000000000000087e-01,1.755370000000000061e+02,8.100000000000000533e-01
1.510000000000000057e-02,6.390000000000000124e-01,3.193710000000000000e+05,6.300000000000000044e-01,0.000000000000000000e+00,3.740000000000000269e-02,2.000000000000000000e+00,9.589999999999999913e-02,-6.099999999999999645e+00,1.000000000000000000e+00,3.250000000000000111e-02,1.256479999999999961e+02,2.179999999999999993e-01
3.729999999999999982e-01,4.670000000000000262e-01,1.339950000000000000e+05,8.790000000000000036e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.740000000000000213e-01,-4.371999999999999886e+00,0.000000000000000000e+00,4.829999999999999849e-01,1.727829999999999870e+02,7.950000000000000400e-01
2.939999999999999905e-02,8.010000000000000453e-01,1.754130000000000000e+05,6.350000000000000089e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.449999999999999900e-01,-6.323999999999999844e+00,0.000000000000000000e+00,2.429999999999999938e-01,1.549970000000000141e+02,6.300000000000000044e-01
