4.680000000000000271e-01,5.270000000000000240e-01,2.035070000000000000e+05,5.380000000000000338e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,8.250000000000000389e-02,-7.434000000000000163e+00,1.000000000000000000e+00,1.039999999999999952e-01,1.173190000000000026e+02,3.890000000000000124e-01
2.010000000000000120e-01,8.100000000000000533e-01,2.265200000000000000e+05,8.199999999999999512e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000044e-01,-3.496999999999999886e+00,1.000000000000000000e+00,6.980000000000000093e-02,9.299899999999999523e+01,6.720000000000000417e-01
4.520000000000000129e-01,5.320000000000000284e-01,1.601870000000000000e+05,4.550000000000000155e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.369999999999999885e-01,-8.365999999999999659e+00,1.000000000000000000e+00,1.559999999999999998e-01,1.481819999999999879e+02,2.039999999999999869e-01
5.190000000000000169e-02,8.199999999999999512e-01,2.901600000000000000e+05,7.830000000000000293e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.110000000000000014e-01,-4.266000000000000014e+00,1.000000000000000000e+00,1.409999999999999865e-01,9.195699999999999363e+01,5.200000000000000178e-01
3.620000000000000301e-02,7.940000000000000391e-01,2.391330000000000000e+05,8.549999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.419999999999999873e-01,-1.959000000000000075e+00,1.000000000000000000e+00,4.660000000000000253e-02,9.196299999999999386e+01,6.390000000000000124e-01
3.210000000000000075e-01,4.540000000000000147e-01,1.785500000000000000e+05,5.829999999999999627e-01,1.000000000000000000e+00,1.060000000000000016e-05,2.000000000000000000e+00,3.320000000000000173e-01,-6.596000000000000085e+00,1.000000000000000000e+00,1.330000000000000071e-01,8.913400000000000034e+01,2.159999999999999976e-01
5.150000000000000064e-03,6.260000000000000009e-01,2.002990000000000000e+05,7.489999999999999991e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.149999999999999967e-01,-5.405999999999999694e+00,1.000000000000000000e+00,4.429999999999999910e-02,9.003300000000000125e+01,5.999999999999999778e-01
1.849999999999999978e-01,5.240000000000000213e-01,2.013610000000000000e+05,5.769999999999999574e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.029999999999999943e-01,-4.501000000000000334e+00,1.000000000000000000e+00,1.799999999999999933e-01,1.753959999999999866e+02,1.900000000000000022e-01
2.550000000000000044e-01,8.830000000000000071e-01,2.501690000000000000e+05,8.529999999999999805e-01,0.000000000000000000e+00,7.230000000000000098e-04,1.000000000000000000e+00,4.119999999999999774e-01,-4.772999999999999687e+00,1.000000000000000000e+00,1.680000000000000104e-01,1.180030000000000001e+02,6.949999999999999512e-01
1.089999999999999997e-01,7.810000000000000275e-01,2.345870000000000000e+05,8.619999999999999885e-01,0.000000000000000000e+00,1.870000000000000095e-06,0.000000000000000000e+00,6.040000000000000230e-02,-1.891999999999999904e+00,1.000000000000000000e+00,6.090000000000000274e-02,9.398799999999999955e+01,7.479999999999999982e-01
1.260000000000000009e-01,7.820000000000000284e-01,1.881750000000000000e+05,7.379999999999999893e-01,1.000000000000000000e+00,2.060000000000000199e-03,1.000000000000000000e+00,6.919999999999999762e-02,-2.125000000000000000e+00,1.000000000000000000e+00,1.219999999999999973e-01,1.660560000000000116e+02,7.550000000000000044e-01
2.680000000000000160e-01,9.519999999999999574e-01,2.010130000000000000e+05,5.679999999999999494e-01,1.000000000000000000e+00,6.370000000000000336e-05,8.000000000000000000e+00,2.320000000000000118e-01,-7.258000000000000007e+00,0.000000000000000000e+00,1.439999999999999891e-01,1.079839999999999947e+02,3.920000000000000151e-01
1.680000000000000104e-01,5.909999999999999698e-01,1.986890000000000000e+05,8.149999999999999467e-01,0.000000000000000000e+00,8.679999999999999904e-06,1.000000000000000000e+01,1.419999999999999873e-01,-4.724999999999999645e+00,1.000000000000000000e+00,3.660000000000000059e-02,1.180240000000000009e+02,3.059999999999999942e-01
2.939999999999999836e-01,6.430000000000000160e-01,1.888930000000000000e+05,7.900000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.069999999999999979e-01,-6.078999999999999737e+00,1.000000000000000000e+00,4.619999999999999801e-02,9.598699999999999477e+01,8.000000000000000444e-01
1.759999999999999898e-01,5.989999999999999769e-01,1.625830000000000000e+05,7.329999999999999849e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,2.419999999999999929e-01,-7.057999999999999829e+00,1.000000000000000000e+00,2.030000000000000138e-01,1.022109999999999985e+02,5.340000000000000302e-01
4.819999999999999840e-01,8.060000000000000497e-01,1.989730000000000000e+05,5.580000000000000515e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,6.180000000000000077e-02,-6.459999999999999964e+00,1.000000000000000000e+00,6.829999999999999960e-02,9.501600000000000534e+01,6.780000000000000471e-01
