1.387142009463639525e+00,1.046713596081493280e+00
8.222977319683028030e-01,4.838192611301638246e-01
-5.935406599955306284e-02,8.056711972849019965e-01
1.229553653040122541e+00,8.317692376711327551e-01
-6.451270550771244228e-01,-1.384808768623290165e-01
-6.504110411958531623e-02,-3.222647469184739544e-01
2.532468835597268431e+00,3.034020831470662927e-01
4.859246971406560589e-01,-2.241770512138427651e-01
3.546061562063052564e-01,2.272694309214001063e+00
-1.777729909791984975e+00,-1.565013971475621934e+00
-1.605302557855329715e+00,-1.399241158353193626e+00
-4.316127661537483284e-01,1.397033422415279613e+00
1.804283763150721365e+00,5.009089918565136079e-01
7.605346134570459826e-01,-3.831175995445805338e+00
7.183861947394875047e-01,8.832142201485075617e-02
-1.214234946860631936e+00,6.104111741364668386e-01
-5.849868684258512364e-01,-5.573434425339344189e-01
2.336301791442778886e-01,-1.295750237310080433e+00
7.220042553245688000e-01,1.276219464003516935e+00
4.285225437213291411e-01,-3.158394967782201523e-01
5.684672347142428750e-01,1.790397337389553201e+00
-1.203226180473538465e+00,-1.401696606876867035e+00
-5.807483486391166183e-01,-1.771559789261484941e+00
-1.436569604830955083e+00,4.305567063538157657e-01
-8.284567805774772919e-01,5.135996543447867158e-01
-3.711717656392121006e-02,1.419994075870926409e+00
-1.310015968628023719e+00,-3.199531486693394378e-01
4.817518568233540299e-01,1.880893367204416577e+00
-1.108773521242972127e+00,9.894955062322398076e-01
-8.481830691333087646e-01,4.518592927392236502e-01
-2.015635801121349768e+00,3.867993209561377821e-01
2.239456744654532705e-01,-3.854443956820032269e-01
-1.525411929232591168e+00,1.551685449452028687e+00
3.775420014145841052e-01,1.283804785100076007e+00
-7.434135570122609726e-01,-8.962661496146882012e-01
1.832608756798307592e+00,9.439209725611128476e-01
7.662957138550625935e-02,1.779372714401578071e+00
2.516347438071308229e+00,-5.444910778436775622e-01
-1.074258764813474487e+00,2.217143939039107448e+00
-1.451812896988299739e+00,1.947014061093250703e+00
7.662957138550625935e-02,1.779372714401578071e+00
-5.967509894294577011e-01,1.472665146854958973e+00
-7.370277608448981832e-01,2.045902445184138330e+00
7.331980043133994318e-01,-7.005371668066293633e-01
-5.002005376806296644e-01,-8.456793855633095713e-01
-1.089939554319105497e+00,1.566873963672637871e+00
1.643189059276413122e+00,8.387623926529106377e-01
-1.286093782147935127e-01,1.932558333248909577e+00
-1.818684024319282111e+00,-1.335024284509642500e+00
2.687482757833095093e+00,1.518213524544232085e+00
-1.553528318841246314e+00,-4.079248123379511703e+00
-1.681512533557362188e+00,-1.478911126093657602e+00
-4.733374261445873477e-01,2.096915056948885914e-01
-6.215591858890671950e-02,-1.447482791831472548e+00
9.139971501278211230e-01,-1.766160635106616139e+00
-2.649462428483036480e-01,1.160823087088509231e+00
-1.419212219524317531e+00,-6.745073616124164229e-01
1.034934361341404152e+00,1.198059967360707523e+00
-1.196190885976856633e+00,3.035806691641647070e-01
2.334970524669513839e-02,-2.686990015278262200e-01
1.140891507522816088e-02,-1.322955793765318688e+00
-3.280520807490228119e-01,9.215617073226564093e-01
-2.049861142598291552e-01,1.030661499819197635e+00
-1.765422069436750396e+00,-1.495164085978521573e+00
-1.120986046900282140e+00,7.883040305947420778e-01
3.950211999311861177e-01,4.134912208129948308e-01
-6.665720101332188730e-01,-2.788995494557671706e-01
-1.151055769089163849e+00,-2.888437162350523946e-01
-1.057149109990868974e+00,1.370238653061192968e+00
7.846872358333210895e-02,-2.042087072619810095e-01
1.801151129870705858e-01,1.325843305664835325e+00
-1.402331175741129865e+00,-1.996453297867254451e+00
-4.595840303696104301e-01,-3.197780229560502341e-01
-1.114126046563779449e+00,-8.991065055837055287e-01
-1.145816729377077681e-01,1.448642602324145878e+00
-1.417000177060354860e+00,1.958153687823268596e+00
-1.092468903865172924e+00,-2.164710056034976571e+00
1.391128339862190755e+00,2.833521033313358140e-01
4.239244417690584132e-01,1.097733503925996779e+00
-5.625757217690835477e-01,-2.582856064018938635e+00
-1.507634505805037994e+00,-5.975402685777885248e-01
-2.891287505787684675e-01,-7.941149309976395232e-01
-2.411826472905479191e-01,-9.020025352833639376e-01
-1.462384068605976584e+00,-3.705155066148074772e-01
1.271793686695769754e+00,8.904829292493114945e-01
2.760388102553940626e-01,1.543672370206079725e+00
-1.542360806350508318e+00,-7.054728897059665549e-01
6.551906668917220067e-01,2.304742341635522829e-01
-1.012520013425537657e+00,-3.468200670439019473e-01
-1.024743447368770211e+00,-2.318106862970104043e+00
5.040031291720513673e-01,3.307711889120318327e-01
-1.467972639617080910e+00,5.356447647329569683e-01
-5.348283474818851246e-01,-1.451608669640436222e+00
-5.594752721408068341e-01,-1.039422344701339762e+00
-2.240526427069434945e+00,-1.100852950695094146e+00
-6.812761227418749899e-01,2.907816436428155349e+00
-3.206340062986933748e-01,3.769244273739278950e-01
8.459134159751924287e-02,9.760100681722362337e-01
5.003341034178604430e-01,-8.146771841573019479e-01
3.097743646540043749e-01,-2.716062298738619596e-01
-1.206327781724356951e+00,1.342449544419380691e+00
-9.350428461767885668e-01,1.534460054753506331e+00
5.078182559566878362e-01,-1.048736276976270032e+00
2.419396506238422173e+00,-1.554336339905101061e-01
-3.762392838405840267e-01,-3.711184190856504195e+00
-2.222580149754958823e-01,-6.938759115087823892e-03
-7.061887273757129213e-01,-5.785691354153297272e-01
6.775231235885544046e-02,-2.077011355715496776e+00
-4.435427625056016510e-01,3.400679350948251356e-01
-1.427199916041716810e+00,-3.031725619957768847e-02
5.960616644700554856e-01,-1.471905329485330149e+00
-3.554386814267775363e-01,-8.119852691043741855e-01
-3.355420382262992995e-01,1.764492535777098414e+00
-5.379537491627933710e-01,-2.804273846476238674e+00
1.785491769377901827e-01,-1.583791176358144925e+00
-6.343937533480793478e-01,-6.713300610583419203e-01
1.114449248598123887e+00,-1.006098842871632870e+00
8.909824488394150421e+00,-5.430708650817600569e-01
1.732327827355247679e-02,-1.035166360819061104e+00
7.003264511973225082e-01,-4.589914162583389690e+00
-1.611650475535231442e+00,-6.495039180615548302e-01
-1.600257341067103711e+00,4.437952849454685489e-01
-1.048799290211644530e+00,-1.238018316091396009e+00
-9.703719260568869354e-01,1.145235150013191205e+00
7.259445434853580847e-01,3.405079839627650484e-01
-9.527813306201705634e-01,-1.849422375845670707e+00
-5.821203920723485581e-01,-1.637753138930953201e+00
1.441322876151716337e-01,-6.457814643736746740e-01
-8.804203625609394734e-01,1.129146182750065508e+00
-5.446866098251910149e-01,1.498264537224405446e+00
6.546149658741708954e-01,4.111719656970954651e-01
-1.806206777632028138e-01,-2.043656671786023171e+00
-4.306158997214301065e-01,8.639031821409777212e-01
-7.194545484605266994e-01,-7.107497799419421058e-01
-4.079515256788313615e-01,1.618156622836764147e-01
7.967608298569866854e+00,-1.490446232874031995e+00
2.334970524669513839e-02,-2.686990015278262200e-01
-1.736083016178238791e+00,9.037251254434107706e-01
-7.063584231849407979e-01,-6.624988071935987710e-01
2.819571785175287171e-01,4.710464379099021937e-01
-3.111428620366092912e-01,-9.130831357152116023e-01
-2.057348282285315744e+00,-7.152550331892589819e-01
5.394831587733730505e-01,1.112615835956628496e+00
-1.501674922411566915e-01,-8.281572242851224785e-02
-1.941511211382891844e+00,-5.813026151026681188e-01
-8.154686592931891242e-01,-1.247385805076077325e+00
-1.927212288116628480e+00,-1.764271322143523779e+00
-1.299794495617953904e+00,6.841218911886455256e-01
-1.617853176793987213e+00,7.455384607011733555e-01
-4.269563427241354625e-01,-2.062371217169629123e+00
1.454571865774167305e+00,1.570496637382998495e+00
4.707927287676196837e-01,3.089944672501605538e-01
-2.384743466315857596e-01,-7.652886716799182087e-01
-1.107292421877862809e+00,-1.072885632130454958e+00
5.270182735616610881e-01,2.744300113207673419e+00
4.013226012395642293e-04,6.564560554522679281e-01
-5.640293384377302877e-01,-1.055529883607587038e+00
3.884249273692336191e-01,6.094574725606644039e-01
1.137417339987667475e+00,-5.146477232819132164e-01
-1.062303266547667935e+00,6.890667888061424717e-01
-1.062303266547667935e+00,6.890667888061424717e-01
-3.881231046095968140e-01,1.858294374881346966e+00
-8.257425176942133627e-01,1.143915168273838212e+00
-1.746304711550041633e+00,1.526317284594780554e+00
5.541133162589811922e-01,1.374436475218081821e-01
-1.049607775053884584e-01,-1.216105442037238582e+00
-2.230757914505161477e+00,-1.004972463656520709e+00
1.930216134806980843e+00,1.262726225966581017e+00
-2.166531961381735094e+00,-1.385658876157245478e+00
-1.072895158242870073e+00,-5.149818633366942677e-01
-2.029730734584609883e-02,1.007883735863914998e+00
-2.310823678762101777e-02,4.314140190720694434e-01
-6.626559971753858136e-01,1.110529837814206333e+00
-9.032454040889585922e-01,-8.362954663849456738e-01
-1.363318350650803146e-01,2.210717786804669682e+00
1.620882321589380171e+00,2.476672082539102426e+00
1.871319947367730663e+00,1.205568102109757511e+00
1.180030295799068707e+00,2.819327664404659650e+00
3.969002005037176040e-01,2.175167493940482366e+00
-3.338587664724786963e-01,2.596905201005156538e+00
1.142017769527886584e+00,1.747573922315410977e+00
1.657372623292399649e-01,1.981152175454918840e+00
-4.184028349090561649e-01,1.737422547362590830e+00
7.872778680502824367e-01,2.149343745377265247e+00
-1.266055939721557055e-01,1.792179131691354232e+00
4.820961236308576758e+00,2.479810025002913587e+00
5.823375744056263903e-02,-1.797748201054834460e+00
1.212497610264167136e+00,-3.648082261727068620e-01
-1.880166917631804102e+00,-2.091121684488500776e+00
4.712337935843919356e-01,1.548620837397212367e-02
2.648192172443367021e+00,7.505085935806093955e-01
-8.452455768923822221e-01,-1.147612028521167060e+00
-3.504424790657231781e-01,-1.511184463828284530e-01
-1.014635937108593122e+00,4.205699575075955154e-01
6.685275813893550856e-01,1.789528040243289209e-01
-1.942739011895953549e+00,-1.585451455721353708e+00
-6.868132124823907170e-03,-5.166583371796916735e-01
6.617641607414270766e-02,1.904452486812680811e-01
-1.212526117567726436e+00,-2.577713899727126501e-01
-1.320853402878459537e+00,1.746709525700849364e+00
-1.236060600931754072e+00,-6.237506131867501802e-01
6.269071493992249833e-01,-4.953419483500062448e+00
2.550388867139696369e+00,-1.702076172618029792e+00
-1.800295301763013223e+00,-2.952407526422919370e-01
-1.776752229609412370e-01,-6.421786571391903120e-01
-1.370342935987029775e-01,-1.198140135153115793e+00
3.116856368599793536e-01,-1.571905357640933198e+00
2.616453728733309989e-02,-4.705197034658806232e-01
6.208000538096895227e+00,4.314501361696185255e-01
-1.257126605040777889e+00,1.506529790922613576e-01
-9.570124736384471031e-01,1.424296857947254802e+00
2.190908214250548436e-01,1.322192616974579904e+00
-9.510645912240006661e-01,-1.174334169162962516e+00
-9.337545174950646620e-01,-1.965837970166923188e-01
8.100601326147396364e-01,7.353792724281111859e-01
-1.716672519038636491e+00,-1.809939283184949788e-01
-7.309696761030695100e-01,-1.528081223089934326e+00
3.425084993321900750e-01,2.260237075497214754e+00
5.544892928834337376e-01,2.949617565186984702e+00
-3.307439342104694369e-01,-3.967617343152883280e-01
-1.446305969904550404e+00,1.483942520886149863e+00
-1.608899314403231751e+00,-2.351562453140436659e+00
-1.360818407743194403e+00,1.788728739490513364e+00
-2.846703328333398120e-01,-1.137867016260913688e+00
-1.035254008781620216e+00,-2.647439353671449336e+00
-2.867654434697092802e-01,1.051626634373667768e+00
-7.420909294903708098e-01,1.534089759149112053e+00
-1.892800920006022070e+00,-1.229702109506097374e+00
3.901607116193555602e-01,-1.048253487519029470e+00
-1.977439232003719960e+00,-1.352049646250992110e+00
-8.315230071625571151e-01,1.817154843588978830e+00
-3.683107738906679085e-01,-5.147913359828840685e-01
-7.876436478918469319e-01,-2.023321926377564584e+00
-8.315230071625571151e-01,1.817154843588978830e+00
7.551385747941760096e-01,4.202605079042373570e-01
-1.582146365189195381e-01,6.825594041617906171e-01
-8.464721283659879525e-01,4.586407294396795398e-01
-1.098305925177937015e+00,-1.599705417723577883e+00
5.541727121467029948e-02,4.701287883563486369e-01
-7.753041206122506246e-01,1.732678356947099152e+00
-4.233976390150483438e-01,-8.605445523934412977e-01
7.283210398227386584e-01,1.230877388027326463e-01
-1.263803523493457481e+00,-2.083980082630904285e+00
2.107599158754441593e+00,4.563539505911368699e-01
7.013064006125770966e-01,7.590982830460454300e-01
-2.284277038304758922e-01,5.701556695983943657e-01
-8.485011827870994061e-01,-1.524431641986147001e+00
5.972196174628056076e-01,-9.395185025608719931e-01
-3.632702046316236832e-01,-2.123204320523226940e+00
8.139331262467719430e-01,5.377047648280732783e-01
-8.340552916085220980e-01,1.783209357378873428e+00
7.379926962502842969e-01,1.382272511347736765e+00
1.088611318825726398e-01,-1.593862302988168889e+00
-8.544265221004930799e-01,-1.636075544577039187e+00
-1.466021206242458685e+00,1.729608948186995843e+00
-1.212827763306939255e-01,-3.146816860614924494e+00
-6.809480175885288533e-01,1.194424411360467841e+00
-7.512231147506160944e-01,2.873942968779584550e+00
-1.602596334872385508e+00,7.070138724457800672e-01
4.271122827972601566e-01,3.026834953894055880e-01
4.271122827972601566e-01,3.026834953894055880e-01
9.416147719467158339e-01,-2.156096001517959493e-01
4.271122827972601566e-01,3.026834953894055880e-01
-7.889378537308572303e-01,1.589298325746608009e+00
6.807545235445902065e-01,-1.013624749346171416e+00
-1.676916523877166609e-01,-3.025580635792536333e-01
7.689421405438967572e-02,-8.009607087648133728e-02
