4.389999999999999805e-03,2.530000000000000027e-01,2.152130000000000000e+05,9.559999999999999609e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.100000000000000006e-01,-5.663000000000000256e+00,1.000000000000000000e+00,1.280000000000000027e-01,1.713619999999999948e+02,7.800000000000000266e-01
1.799999999999999933e-01,6.400000000000000133e-01,2.468000000000000000e+05,2.819999999999999729e-01,0.000000000000000000e+00,1.969999999999999963e-03,2.000000000000000000e+00,4.220000000000000140e-02,-1.413400000000000034e+01,1.000000000000000000e+00,2.939999999999999905e-02,8.262600000000000477e+01,6.350000000000000089e-01
4.829999999999999849e-01,6.640000000000000346e-01,2.562400000000000000e+05,2.859999999999999765e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,2.179999999999999993e-01,-1.490399999999999991e+01,1.000000000000000000e+00,2.920000000000000026e-02,1.012890000000000015e+02,9.599999999999999645e-01
1.869999999999999917e-03,5.020000000000000018e-01,2.675730000000000000e+05,8.569999999999999840e-01,0.000000000000000000e+00,1.510000000000000112e-04,7.000000000000000000e+00,1.089999999999999997e-01,-7.062999999999999723e+00,1.000000000000000000e+00,3.039999999999999994e-02,1.670320000000000107e+02,6.360000000000000098e-01
1.320000000000000062e-01,8.189999999999999503e-01,2.471600000000000000e+05,6.370000000000000107e-01,0.000000000000000000e+00,5.709999999999999520e-01,2.000000000000000000e+00,1.819999999999999951e-01,-8.564000000000000057e+00,1.000000000000000000e+00,4.649999999999999967e-02,1.234800000000000040e+02,9.779999999999999805e-01
2.000000000000000042e-02,5.460000000000000409e-01,1.803600000000000000e+05,8.110000000000000542e-01,0.000000000000000000e+00,1.369999999999999961e-04,2.000000000000000000e+00,7.589999999999999525e-02,-7.315999999999999837e+00,1.000000000000000000e+00,5.510000000000000314e-02,1.440310000000000059e+02,6.410000000000000142e-01
3.230000000000000232e-02,6.059999999999999831e-01,3.191330000000000000e+05,6.360000000000000098e-01,0.000000000000000000e+00,2.970000000000000070e-02,3.000000000000000000e+00,2.000000000000000111e-01,-8.346999999999999531e+00,0.000000000000000000e+00,2.610000000000000167e-02,1.195709999999999980e+02,5.130000000000000115e-01
9.350000000000000672e-03,2.670000000000000151e-01,2.687330000000000000e+05,9.549999999999999600e-01,0.000000000000000000e+00,2.309999999999999901e-02,2.000000000000000000e+00,3.059999999999999942e-01,-5.022999999999999687e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.986510000000000105e+02,7.399999999999999911e-01
4.780000000000000221e-02,7.349999999999999867e-01,2.633730000000000000e+05,4.939999999999999947e-01,0.000000000000000000e+00,2.170000000000000054e-02,0.000000000000000000e+00,1.610000000000000042e-01,-5.929999999999999716e+00,1.000000000000000000e+00,3.899999999999999994e-02,9.753799999999999670e+01,4.670000000000000262e-01
1.209999999999999964e-02,8.389999999999999680e-01,2.347160000000000000e+05,5.689999999999999503e-01,0.000000000000000000e+00,1.790000000000000141e-05,1.000000000000000000e+01,3.910000000000000281e-02,-8.518000000000000682e+00,0.000000000000000000e+00,2.829999999999999877e-02,9.833899999999999864e+01,9.549999999999999600e-01
